name,time,CH4
CH_4,1710061863561433869,2.00
CH_4,1710061868564113242,4.00
CH_4,1710061873568636194,2.00
CH_4,1710061878573551583,0.00
CH_4,1710061883570984124,0.00
CH_4,1710061888568528582,2.00
CH_4,1710061893567371465,1.00
CH_4,1710061898563052267,6.00
CH_4,1710061903565459757,3.00
CH_4,1710061908561811321,2.00
CH_4,1710061913564085513,1.00
CH_4,1710061918568819117,2.00
CH_4,1710061923569185956,1.00
CH_4,1710061928567246960,4.00
CH_4,1710061933569428673,3.00
CH_4,1710061938584349972,1.00
CH_4,1710061943573192702,2.00
CH_4,1710061948594384329,2.00
CH_4,1710061953587419426,5.00
CH_4,1710061958581634302,6.00
CH_4,1710061963577256563,5.00
CH_4,1710061968595875408,2.00
CH_4,1710061973576550359,5.00
CH_4,1710061978570801769,4.00
CH_4,1710061983578773699,5.00
CH_4,1710061988575323941,3.00
CH_4,1710061993573875159,0.00
CH_4,1710061998583911333,3.00
CH_4,1710062003573494858,3.00
CH_4,1710062008579466187,2.00
CH_4,1710062013576919256,1.00
CH_4,1710062018577876265,5.00
CH_4,1710062023589933127,4.00
CH_4,1710062028588821692,3.00
CH_4,1710062033590484095,4.00
CH_4,1710062038587561247,2.00
CH_4,1710062043594405860,0.00
CH_4,1710062048590916022,4.00
CH_4,1710062053592387880,2.00
CH_4,1710062058589567037,6.00
CH_4,1710062063594855588,2.00
CH_4,1710062068596813936,2.00
CH_4,1710062073591495636,4.00
CH_4,1710062078592157413,1.00
CH_4,1710062083593024757,5.00
CH_4,1710062088606726897,3.00
CH_4,1710062093592149384,5.00
CH_4,1710062098595989722,5.00
CH_4,1710062103592150339,2.00
CH_4,1710062108592300782,4.00
CH_4,1710062113595893135,3.00
CH_4,1710062118596954032,3.00
CH_4,1710062123595613629,4.00
CH_4,1710062128601000230,0.00
CH_4,1710062133602521839,5.00
CH_4,1710062138600459287,1.00
CH_4,1710062143608845654,4.00
CH_4,1710062148602552897,2.00
CH_4,1710062153610151235,3.00
CH_4,1710062158607949653,2.00
CH_4,1710062163605410775,2.00
CH_4,1710062168605160999,2.00
CH_4,1710062173603669919,2.00
CH_4,1710062178604029715,0.00
CH_4,1710062183602996853,6.00
CH_4,1710062188605037883,6.00
CH_4,1710062193604573188,3.00
CH_4,1710062198610414300,2.00
CH_4,1710062203611975994,1.00
CH_4,1710062208607847769,4.00
CH_4,1710062213610623988,5.00
CH_4,1710062218623551929,4.00
CH_4,1710062223613283727,1.00
CH_4,1710062228609752662,4.00
CH_4,1710062233608442063,2.00
CH_4,1710062238613136625,3.00
CH_4,1710062243615076752,3.00
CH_4,1710062248613893697,5.00
CH_4,1710062253607300115,0.00
CH_4,1710062258608729255,2.00
CH_4,1710062263619851018,1.00
CH_4,1710062268614364745,4.00
CH_4,1710062273616883180,4.00
CH_4,1710062278627737103,5.00
CH_4,1710062283628830247,0.00
CH_4,1710062288626944444,2.00
CH_4,1710062293618871308,4.00
CH_4,1710062298625516383,4.00
CH_4,1710062303619474487,4.00
CH_4,1710062308626218094,1.00
CH_4,1710062313621010413,2.00
CH_4,1710062318616702029,4.00
CH_4,1710062323618839825,1.00
CH_4,1710062328623667027,3.00
CH_4,1710062333629814261,4.00
CH_4,1710062338644022158,5.00
CH_4,1710062343627199755,1.00
CH_4,1710062348632122769,3.00
CH_4,1710062353646672753,4.00
CH_4,1710062358637284273,4.00
CH_4,1710062363637639850,5.00
CH_4,1710062368631346613,3.00
CH_4,1710062373633773321,6.00
CH_4,1710062378635662002,5.00
CH_4,1710062383643000159,5.00
CH_4,1710062388646635083,2.00
CH_4,1710062393646387244,0.00
CH_4,1710062398642660966,5.00
CH_4,1710062403648469433,5.00
CH_4,1710062408653326966,5.00
CH_4,1710062413646378041,4.00
CH_4,1710062418654829439,4.00
CH_4,1710062423661642979,5.00
CH_4,1710062428648583401,1.00
CH_4,1710062433650436283,1.00
CH_4,1710062438646041521,1.00
CH_4,1710062443649072866,2.00
CH_4,1710062448648382299,5.00
CH_4,1710062453645894873,6.00
CH_4,1710062458654263402,4.00
CH_4,1710062463653203930,5.00
CH_4,1710062468653048071,3.00
CH_4,1710062473654283067,5.00
CH_4,1710062478653226420,5.00
CH_4,1710062483650726568,5.00
CH_4,1710062488649390960,5.00
CH_4,1710062493652696263,5.00
CH_4,1710062498655698521,2.00
CH_4,1710062503651118675,4.00
CH_4,1710062508654672191,3.00
CH_4,1710062513655256052,4.00
CH_4,1710062518647972917,3.00
CH_4,1710062523649996636,1.00
CH_4,1710062528654583931,4.00
CH_4,1710062533673214278,4.00
CH_4,1710062538659025040,5.00
CH_4,1710062543658650001,5.00
CH_4,1710062548652786985,5.00
CH_4,1710062553654152808,4.00
CH_4,1710062558656712111,3.00
CH_4,1710062563661460413,2.00
CH_4,1710062568656030068,1.00
CH_4,1710062573654232319,2.00
CH_4,1710062578658646591,5.00
CH_4,1710062583653513522,2.00
CH_4,1710062588688785943,0.00
CH_4,1710062593668216159,2.00
CH_4,1710062598669918234,1.00
CH_4,1710062603671503850,5.00
CH_4,1710062608671157646,3.00
CH_4,1710062613669823475,5.00
CH_4,1710062618680976068,2.00
CH_4,1710062623668628319,3.00
CH_4,1710062628666526244,4.00
CH_4,1710062633667472661,5.00
CH_4,1710062638667602523,3.00
CH_4,1710062643673531971,3.00
CH_4,1710062648667003314,4.00
CH_4,1710062653670929709,5.00
CH_4,1710062658676535956,0.00
CH_4,1710062663675489356,5.00
CH_4,1710062668683234062,4.00
CH_4,1710062673669827343,4.00
CH_4,1710062678673893538,5.00
CH_4,1710062683672825742,5.00
CH_4,1710062688671471921,5.00
CH_4,1710062693672905770,1.00
CH_4,1710062698679928224,3.00
CH_4,1710062703678254299,4.00
CH_4,1710062708684444655,4.00
CH_4,1710062713677951660,1.00
CH_4,1710062718683303152,0.00
CH_4,1710062723679634727,1.00
CH_4,1710062728680821945,4.00
CH_4,1710062733675111485,4.00
CH_4,1710062738683565407,1.00
CH_4,1710062743677670101,2.00
CH_4,1710062748674866639,5.00
CH_4,1710062753675212315,4.00
CH_4,1710062758681743062,4.00
CH_4,1710062763685526391,5.00
CH_4,1710062768686551368,4.00
CH_4,1710062773684925335,1.00
CH_4,1710062778682752407,5.00
CH_4,1710062783687575853,1.00
CH_4,1710062788686061111,2.00
CH_4,1710062793684425828,1.00
CH_4,1710062798686234427,2.00
CH_4,1710062803682497755,1.00
CH_4,1710062808687385428,5.00
CH_4,1710062813693270322,3.00
CH_4,1710062818692576823,2.00
CH_4,1710062823703687197,3.00
CH_4,1710062828691677434,1.00
CH_4,1710062833699386013,0.00
CH_4,1710062838692628349,3.00
CH_4,1710062843690300718,3.00
CH_4,1710062848688625209,2.00
CH_4,1710062853690252026,2.00
CH_4,1710062858688425400,4.00
CH_4,1710062863696785674,1.00
CH_4,1710062868694162153,5.00
CH_4,1710062873695492471,3.00
CH_4,1710062878693231743,2.00
CH_4,1710062883692009443,1.00
CH_4,1710062888694565307,6.00
CH_4,1710062893698328505,3.00
CH_4,1710062898697964151,0.00
CH_4,1710062903701832232,0.00
CH_4,1710062908703729217,6.00
CH_4,1710062913707873016,5.00
CH_4,1710062918714042068,0.00
CH_4,1710062923710464727,4.00
CH_4,1710062928714062369,6.00
CH_4,1710062933708926952,4.00
CH_4,1710062938719732337,3.00
CH_4,1710062943718527326,6.00
CH_4,1710062948716183409,0.00
CH_4,1710062953718559326,4.00
CH_4,1710062958730475800,6.00
CH_4,1710062963718571431,0.00
CH_4,1710062968720069591,5.00
CH_4,1710062973716885053,5.00
CH_4,1710062978723855134,2.00
CH_4,1710062983726654703,5.00
CH_4,1710062988723681109,2.00
CH_4,1710062993720872883,4.00
CH_4,1710062998724848346,3.00
CH_4,1710063003721253463,2.00
CH_4,1710063008723268782,4.00
CH_4,1710063013725265305,6.00
CH_4,1710063018726520637,3.00
CH_4,1710063023731048520,3.00
CH_4,1710063028726208616,0.00
CH_4,1710063033737558271,5.00
CH_4,1710063038731448748,2.00
CH_4,1710063043734658017,1.00
CH_4,1710063048736171986,1.00
CH_4,1710063053732096130,5.00
CH_4,1710063058732510795,0.00
CH_4,1710063063753205222,4.00
CH_4,1710063068734846976,1.00
CH_4,1710063073738629789,1.00
CH_4,1710063078738006112,1.00
CH_4,1710063083732930633,5.00
CH_4,1710063088741230606,1.00
CH_4,1710063093736670097,5.00
CH_4,1710063098735304281,3.00
CH_4,1710063103737819669,5.00
CH_4,1710063108741373608,4.00
CH_4,1710063113748064899,5.00
CH_4,1710063118740629201,3.00
CH_4,1710063123739954858,2.00
CH_4,1710063128740960214,2.00
CH_4,1710063133741555013,1.00
CH_4,1710063138746031433,0.00
CH_4,1710063143759678006,4.00
CH_4,1710063148747178400,3.00
CH_4,1710063153751926847,2.00
CH_4,1710063158746378875,3.00
CH_4,1710063163748965381,4.00
CH_4,1710063168753346537,3.00
CH_4,1710063173751855640,5.00
CH_4,1710063178750010386,2.00
CH_4,1710063184490797717,2.00
CH_4,1710063189488666298,4.00
CH_4,1710063194477467211,3.00
CH_4,1710063199488894499,4.00
CH_4,1710063204707303075,3.00
CH_4,1710063209931446239,4.00
CH_4,1710063214722265840,3.00
CH_4,1710063219741702253,4.00
CH_4,1710063224726157150,3.00
CH_4,1710063229781412432,1.00
CH_4,1710063234730508752,5.00
CH_4,1710063239742342143,5.00
CH_4,1710063244775754205,5.00
CH_4,1710063249764754306,0.00
CH_4,1710063254760875091,3.00
CH_4,1710063259770352743,3.00
CH_4,1710063264803727449,5.00
CH_4,1710063269795472168,5.00
CH_4,1710063274813123258,2.00
CH_4,1710063279792334200,1.00
CH_4,1710063284803886655,5.00
CH_4,1710063290045174443,1.00
CH_4,1710063294806136322,4.00
CH_4,1710063299822473737,5.00
CH_4,1710063304845386058,2.00
CH_4,1710063309842392578,1.00
CH_4,1710063314871822488,2.00
CH_4,1710063319849497439,2.00
CH_4,1710063324858283595,1.00
CH_4,1710063329887436657,2.00
CH_4,1710063334867360902,2.00
CH_4,1710063339887307478,4.00
CH_4,1710063344902846434,5.00
CH_4,1710063349896286616,3.00
CH_4,1710063354884649391,2.00
CH_4,1710063359901933479,0.00
CH_4,1710063364916767133,2.00
CH_4,1710063369941237251,5.00
CH_4,1710063374914995279,2.00
CH_4,1710063379928683970,2.00
CH_4,1710063384922661279,5.00
CH_4,1710063389934880397,0.00
CH_4,1710063394927454332,1.00
CH_4,1710063399950240099,2.00
CH_4,1710063405216498386,6.00
CH_4,1710063409959248426,5.00
CH_4,1710063414970656083,5.00
CH_4,1710063419959682834,5.00
CH_4,1710063424976565123,3.00
CH_4,1710063429993408224,2.00
CH_4,1710063434970220516,5.00
CH_4,1710063439981185778,1.00
CH_4,1710063444994227213,4.00
CH_4,1710063450031857890,1.00
CH_4,1710063455004523289,4.00
CH_4,1710063460021776425,3.00
CH_4,1710063465040714380,3.00
CH_4,1710063470022989333,3.00
CH_4,1710063475021923810,4.00
CH_4,1710063480044227117,0.00
CH_4,1710063485052511168,0.00
CH_4,1710063490072253923,5.00
CH_4,1710063495051545249,3.00
CH_4,1710063500064394182,6.00
CH_4,1710063505320952130,3.00
CH_4,1710063510090267046,5.00
CH_4,1710063515072094076,4.00
CH_4,1710063520086481789,2.00
CH_4,1710063525123219064,1.00
CH_4,1710063530103346983,5.00
CH_4,1710063535093701840,6.00
CH_4,1710063540108080526,0.00
CH_4,1710063545116673169,4.00
CH_4,1710063550136556599,1.00
CH_4,1710063555117819694,3.00
CH_4,1710063560126161194,6.00
CH_4,1710063565132960964,2.00
CH_4,1710063570168814082,4.00
CH_4,1710063575139847243,3.00
CH_4,1710063580161220262,4.00
CH_4,1710063585170277411,1.00
CH_4,1710063590186831974,5.00
CH_4,1710063595166617344,5.00
CH_4,1710063600172005083,3.00
CH_4,1710063605203741125,6.00
CH_4,1710063610200327554,5.00
CH_4,1710063615195005797,2.00
CH_4,1710063620189687098,1.00
CH_4,1710063625230074831,3.00
CH_4,1710063630252341710,4.00
CH_4,1710063635227806352,5.00
CH_4,1710063640250873201,4.00
CH_4,1710063645262847878,4.00
CH_4,1710063650291152760,3.00
CH_4,1710063655267312762,3.00
CH_4,1710063660278784171,5.00
CH_4,1710063665571661041,2.00
CH_4,1710063670553406301,5.00
CH_4,1710063675309244631,2.00
CH_4,1710063680321859735,4.00
CH_4,1710063685365200528,2.00
CH_4,1710063690374152751,4.00
CH_4,1710063695340133928,0.00
CH_4,1710063700364972544,2.00
CH_4,1710063705382662468,1.00
CH_4,1710063710606278670,4.00
CH_4,1710063715369826990,2.00
CH_4,1710063720386973182,2.00
CH_4,1710063725388572476,5.00
CH_4,1710063730402581465,2.00
CH_4,1710063735389710878,3.00
CH_4,1710063740439587876,2.00
CH_4,1710063745431566941,4.00
CH_4,1710063750453004304,4.00
CH_4,1710063755466907821,0.00
CH_4,1710063760449876876,3.00
CH_4,1710063765457591898,2.00
CH_4,1710063770483061238,3.00
CH_4,1710063775460770275,5.00
CH_4,1710063780472382807,1.00
CH_4,1710063785497598001,4.00
CH_4,1710063790492677222,2.00
CH_4,1710063795482361291,2.00
CH_4,1710063800479144082,2.00
CH_4,1710063805773998004,3.00
CH_4,1710063810523286791,1.00
CH_4,1710063815496940238,1.00
CH_4,1710063820506307851,3.00
CH_4,1710063825574011760,1.00
CH_4,1710063830554014952,1.00
CH_4,1710063835554711988,0.00
CH_4,1710063840530661787,1.00
CH_4,1710063845595153166,2.00
CH_4,1710063850579951986,4.00
CH_4,1710063855594646447,4.00
CH_4,1710063860568786476,5.00
CH_4,1710063865878049095,5.00
CH_4,1710063870624006535,0.00
CH_4,1710063875622425848,5.00
CH_4,1710063880621054579,3.00
CH_4,1710063885889896071,3.00
CH_4,1710063890648386570,0.00
CH_4,1710063896049680608,1.00
CH_4,1710063900653299004,2.00
CH_4,1710063905711135191,2.00
CH_4,1710063910694708287,2.00
CH_4,1710063915731021651,1.00
CH_4,1710063920709814692,4.00
CH_4,1710063925750843964,1.00
CH_4,1710063930743729816,4.00
CH_4,1710063935748764378,6.00
CH_4,1710063940750637013,5.00
CH_4,1710063946035946797,3.00
CH_4,1710063950797385687,2.00
CH_4,1710063956045484045,5.00
CH_4,1710063960808986301,4.00
CH_4,1710063966081911660,0.00
CH_4,1710063970839484179,3.00
CH_4,1710063975839812808,5.00
CH_4,1710063980834423894,3.00
CH_4,1710063986146548440,0.00
CH_4,1710063990877061317,4.00
CH_4,1710063995902706048,3.00
CH_4,1710064000862050066,1.00
CH_4,1710064006131333605,3.00
CH_4,1710064010894919024,4.00
CH_4,1710064015906833036,0.00
CH_4,1710064020918809646,6.00
CH_4,1710064026183404472,5.00
CH_4,1710064030935807968,0.00
CH_4,1710064035947328050,0.00
CH_4,1710064040916806363,0.00
CH_4,1710064046228904628,1.00
CH_4,1710064050972027813,2.00
CH_4,1710064055977102783,4.00
CH_4,1710064060936828859,3.00
CH_4,1710064066254363645,4.00
CH_4,1710064070997416392,3.00
CH_4,1710064076010321524,0.00
CH_4,1710064081021900092,4.00
CH_4,1710064086057371402,5.00
CH_4,1710064091046530332,4.00
CH_4,1710064096059435494,2.00
CH_4,1710064101058496000,1.00
CH_4,1710064106369015444,0.00
CH_4,1710064111095486578,5.00
CH_4,1710064116113617537,4.00
CH_4,1710064121104236221,3.00
CH_4,1710064126406904466,5.00
CH_4,1710064131135835677,5.00
CH_4,1710064136150777665,3.00
CH_4,1710064141143020438,3.00
CH_4,1710064146444614914,6.00
CH_4,1710064151179484318,5.00
CH_4,1710064156217836534,2.00
CH_4,1710064161187893463,3.00
CH_4,1710064166233991272,3.00
CH_4,1710064171244353966,5.00
CH_4,1710064176233979369,4.00
CH_4,1710064181230633966,3.00
CH_4,1710064186546250549,5.00
CH_4,1710064191263334809,5.00
CH_4,1710064196271737589,6.00
CH_4,1710064201269333206,0.00
CH_4,1710064206541706242,1.00
CH_4,1710064211309624460,1.00
CH_4,1710064216310773596,2.00
CH_4,1710064221302308952,5.00
CH_4,1710064226583176841,2.00
CH_4,1710064231337704142,2.00
CH_4,1710064236361291584,1.00
CH_4,1710064241342782679,4.00
CH_4,1710064246647696474,1.00
CH_4,1710064251404533491,3.00
CH_4,1710064256392289789,6.00
CH_4,1710064261372463336,0.00
CH_4,1710064266451239458,5.00
CH_4,1710064271427338480,5.00
CH_4,1710064276429945878,5.00
CH_4,1710064281411434885,5.00
CH_4,1710064286713922960,3.00
CH_4,1710064291459632285,2.00
CH_4,1710064296486288614,5.00
CH_4,1710064301463153354,4.00
CH_4,1710064306771520922,4.00
CH_4,1710064311515135867,2.00
CH_4,1710064316526978426,0.00
CH_4,1710064321499267179,5.00
CH_4,1710064326772688623,4.00
CH_4,1710064331537883006,2.00
CH_4,1710064336544124661,2.00
CH_4,1710064341525570880,0.00
CH_4,1710064346815383633,0.00
CH_4,1710064351568934839,4.00
CH_4,1710064356588320042,4.00
CH_4,1710064361590521175,0.00
CH_4,1710064366611336000,4.00
CH_4,1710064371590503761,3.00
CH_4,1710064376622825285,2.00
CH_4,1710064381618876037,0.00
CH_4,1710064386888696017,3.00
CH_4,1710064391640375365,4.00
CH_4,1710064396657303343,1.00
CH_4,1710064401617992333,2.00
CH_4,1710064406945129402,1.00
CH_4,1710064411684550913,2.00
CH_4,1710064416703005918,3.00
CH_4,1710064421674452504,4.00
CH_4,1710064426739394564,5.00
CH_4,1710064431727911911,2.00
CH_4,1710064436759455619,2.00
CH_4,1710064441729548835,5.00
CH_4,1710064446782823461,5.00
CH_4,1710064451799431790,0.00
CH_4,1710064456784823087,1.00
CH_4,1710064461799780969,5.00
CH_4,1710064467136788144,2.00
CH_4,1710064471856391209,4.00
CH_4,1710064476873289304,0.00
CH_4,1710064481856090270,2.00
CH_4,1710064487177882511,5.00
CH_4,1710064491903475856,4.00
CH_4,1710064497162295313,5.00
CH_4,1710064501929489026,5.00
CH_4,1710064507214925535,3.00
CH_4,1710064511959952453,2.00
CH_4,1710064517260161164,3.00
CH_4,1710064522209206869,1.00
CH_4,1710064527272300571,2.00
CH_4,1710064532011161824,0.00
CH_4,1710064537018784830,4.00
CH_4,1710064542004277180,1.00
CH_4,1710064547317925677,0.00
CH_4,1710064552065253456,1.00
CH_4,1710064557062176149,1.00
CH_4,1710064562035628341,3.00
CH_4,1710064567361518141,4.00
CH_4,1710064572089523944,5.00
CH_4,1710064577109520864,3.00
CH_4,1710064582082480845,5.00
CH_4,1710064587448855864,0.00
CH_4,1710064592171645903,3.00
CH_4,1710064597224102996,2.00
CH_4,1710064602156530323,5.00
CH_4,1710064607477208087,3.00
CH_4,1710064612233412657,5.00
CH_4,1710064617486646992,0.00
CH_4,1710064622228419033,2.00
CH_4,1710064627531009966,4.00
CH_4,1710064632322304506,2.00
CH_4,1710064637554710601,5.00
CH_4,1710064642301218142,5.00
CH_4,1710064647602279014,1.00
CH_4,1710064652562327511,4.00
CH_4,1710064657599843611,0.00
CH_4,1710064662595945805,1.00
CH_4,1710064667636920064,5.00
CH_4,1710064672410432488,4.00
CH_4,1710064677658901267,0.00
CH_4,1710064682408900563,1.00
CH_4,1710064687673627304,5.00
CH_4,1710064692665516390,3.00
CH_4,1710064697712030127,2.00
CH_4,1710064702470223632,1.00
CH_4,1710064707748725223,5.00
CH_4,1710064712520254952,5.00
CH_4,1710064717773521558,4.00
CH_4,1710064722531830350,1.00
CH_4,1710064727811794513,5.00
CH_4,1710064732773807095,2.00
CH_4,1710064737813520938,1.00
CH_4,1710064742796554635,3.00
CH_4,1710064747865294958,3.00
CH_4,1710064752837840142,0.00
CH_4,1710064757617301573,4.00
CH_4,1710064762597316076,3.00
CH_4,1710064767890067954,3.00
CH_4,1710064772651341965,1.00
CH_4,1710064777667517129,3.00
CH_4,1710064782664213749,4.00
CH_4,1710064787959817864,3.00
CH_4,1710064792692558534,1.00
CH_4,1710064797729558642,3.00
CH_4,1710064802685789981,4.00
CH_4,1710064807987029783,4.00
CH_4,1710064812761155325,2.00
CH_4,1710064818004644873,2.00
CH_4,1710064822988249425,3.00
CH_4,1710064828026930295,3.00
CH_4,1710064833008577381,1.00
CH_4,1710064838054820410,3.00
CH_4,1710064842811374901,1.00
CH_4,1710064848070583918,2.00
CH_4,1710064853047605645,3.00
CH_4,1710064858106556071,4.00
CH_4,1710064862815563156,1.00
CH_4,1710064868142885061,3.00
CH_4,1710064873117865145,3.00
CH_4,1710064877912986673,4.00
CH_4,1710064882891860737,2.00
CH_4,1710064888190236133,3.00
CH_4,1710064893143196245,6.00
CH_4,1710064898168172674,3.00
CH_4,1710064902943996736,3.00
CH_4,1710064908200891668,1.00
CH_4,1710064912973134378,4.00
CH_4,1710064918216999177,3.00
CH_4,1710064922952960783,4.00
CH_4,1710064928237805011,1.00
CH_4,1710064933224722144,3.00
CH_4,1710064938022511662,5.00
CH_4,1710064943040167072,4.00
CH_4,1710064948270379731,3.00
CH_4,1710064953039282237,4.00
CH_4,1710064958279394660,6.00
CH_4,1710064963269954242,3.00
CH_4,1710064968316777379,0.00
CH_4,1710064973059506836,3.00
CH_4,1710064978077554897,5.00
CH_4,1710064983047902128,4.00
CH_4,1710064988361492056,4.00
CH_4,1710064993104337668,2.00
CH_4,1710064998129643681,5.00
CH_4,1710065003122352205,2.00
CH_4,1710065008404618032,1.00
CH_4,1710065013159757215,1.00
CH_4,1710065018164721587,4.00
CH_4,1710065023150310629,4.00
CH_4,1710065028444450992,4.00
CH_4,1710065033202694363,5.00
CH_4,1710065038197065200,4.00
CH_4,1710065043191368249,2.00
CH_4,1710065048498871202,1.00
CH_4,1710065053226011183,0.00
CH_4,1710065058268963241,1.00
CH_4,1710065063238906567,2.00
CH_4,1710065068501275815,5.00
CH_4,1710065073491811359,6.00
CH_4,1710065078288764622,0.00
CH_4,1710065083284824855,6.00
CH_4,1710065088535514882,1.00
CH_4,1710065093310701747,2.00
CH_4,1710065098281987011,5.00
CH_4,1710065103320168742,0.00
CH_4,1710065108581928732,3.00
CH_4,1710065113337176953,3.00
CH_4,1710065118356085709,0.00
CH_4,1710065123364605160,5.00
CH_4,1710065128611288684,4.00
CH_4,1710065133385355276,2.00
CH_4,1710065138396448029,1.00
CH_4,1710065143404980286,1.00
CH_4,1710065148668554241,0.00
CH_4,1710065153440165198,2.00
CH_4,1710065158429535919,5.00
CH_4,1710065163441850847,5.00
CH_4,1710065168475898947,4.00
CH_4,1710065173465744739,2.00
CH_4,1710065178467931252,4.00
CH_4,1710065183467749814,3.00
CH_4,1710065188727615432,3.00
CH_4,1710065193483895615,0.00
CH_4,1710065198500001240,2.00
CH_4,1710065203499863725,2.00
CH_4,1710065208776790893,5.00
CH_4,1710065213525881740,3.00
CH_4,1710065218545098401,5.00
CH_4,1710065223541697682,1.00
CH_4,1710065228819238354,2.00
CH_4,1710065233568456642,2.00
CH_4,1710065238612698227,4.00
CH_4,1710065243583536028,2.00
CH_4,1710065248889506405,3.00
CH_4,1710065253862564401,2.00
CH_4,1710065258640017471,3.00
CH_4,1710065263602353170,1.00
CH_4,1710065268931546762,6.00
CH_4,1710065273673806456,1.00
CH_4,1710065278684156792,1.00
CH_4,1710065283696681904,3.00
CH_4,1710065288712510171,6.00
CH_4,1710065293698711292,4.00
CH_4,1710065298717618803,1.00
CH_4,1710065303718871501,4.00
CH_4,1710065308991732862,2.00
CH_4,1710065313731146983,1.00
CH_4,1710065318748583432,2.00
CH_4,1710065323702851494,0.00
CH_4,1710065329015284037,1.00
CH_4,1710065333734133792,5.00
CH_4,1710065338748828240,4.00
CH_4,1710065343740451231,0.00
CH_4,1710065349068738927,3.00
CH_4,1710065353782500272,5.00
CH_4,1710065358786393273,5.00
CH_4,1710065363797136593,3.00
CH_4,1710065369103173584,3.00
CH_4,1710065373818508355,5.00
CH_4,1710065378831229857,5.00
CH_4,1710065383826688308,2.00
CH_4,1710065389141666827,0.00
CH_4,1710065393883160312,3.00
CH_4,1710065398913458132,2.00
CH_4,1710065403870274373,1.00
CH_4,1710065409186510077,5.00
CH_4,1710065413904497673,5.00
CH_4,1710065418903441838,5.00
CH_4,1710065423898639806,2.00
CH_4,1710065428981399256,2.00
CH_4,1710065433942082204,0.00
CH_4,1710065438998627375,2.00
CH_4,1710065443968840189,4.00
CH_4,1710065449247639711,3.00
CH_4,1710065454027662218,4.00
